"Name","Area (ABD) (�m�)","Area (Filled) (�m�)","Aspect Ratio","Average Blue","Average Green","Average Red","Biovolume (Cylinder) (�m�)","Biovolume (P. Spheroid) (�m�)","Biovolume (Sphere) (�m�)","Calibration Factor","Calibration Image","Capture ID","Capture X (px)","Capture Y (px)","Ch1 Area","Ch1 Peak","Ch1 Width","Ch2 Area","Ch2 Peak","Ch2 Width","Ch2/Ch1 Ratio","Circle Fit","Circularity","Circularity (Hu)","Compactness","Convex Perimeter (�m)","Convexity","Date","Diameter (ABD) (�m)","Diameter (ESD) (�m)","Diameter (FD) (�m)","Edge Gradient","Elapsed Time (s)","Elongation","Feret Angle Max (�)","Feret Angle Min (�)","Fiber Curl","Fiber Straightness","Filter Score","Geodesic Aspect Ratio","Geodesic Length (�m)","Geodesic Thickness (�m)","Group ID","Image Height (px)","Image Width (px)","Intensity","Length (�m)","Particles Per Chain","Perimeter (�m)","Ratio Blue/Green","Ratio Red/Blue","Ratio Red/Green","Roughness","Sigma Intensity","Source Image","Sphere Complement (�m�)","Sphere Count","Sphere Unknown (�m�)","Sphere Volume (�m�)","Sqrt Circularity","Sum Intensity","Symmetry","Time","Timestamp","Transparency","UUID","Volume (ABD) (�m�)","Volume (ESD) (�m�)","Width (�m)"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3533.38","3533.38","1.00","0.00","0.00","0.00","180955.10","157774.82","157997.02","1.83","160.00","160.00","495.00","658.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.97","0.93","1.00","1.07","226.31","1.00","2024-10-30 11:34:23","67.07","68.18","67.07","243.75","33.03","1.00","5.00","-90.00","0.00","1.15","0.00","1.00","61.30","61.30","159","51.00","52.00","25.84","70.52","1.00","245.22","0.00","0.00","0.00","1.08","34.84","51938","0.00","0.00","0.00","0.00","0.96","34310.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463AFFE96D411EF937150EBF6EE7050","157997.02","165919.50","66.85"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2559.03","2559.03","0.96","0.00","0.00","0.00","117647.33","95126.82","97381.56","1.83","161.00","161.00","521.00","1380.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.93","1.00","1.07","195.01","1.00","2024-10-30 11:34:23","57.08","57.95","57.08","183.28","33.03","1.00","-80.00","15.00","0.00","1.12","0.00","1.00","53.11","53.11","160","46.00","46.00","35.39","59.53","1.00","212.43","0.00","0.00","0.00","1.09","37.42","51938","0.00","0.00","0.00","0.00","0.97","35359.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.01","7463B24A96D411EF937150EBF6EE7050","97381.56","101895.31","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4704.72","4704.72","0.98","0.00","0.00","0.00","298127.83","242637.01","242753.31","1.83","162.00","162.00","516.00","1577.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.86","0.99","1.16","264.66","1.00","2024-10-30 11:34:23","77.40","80.44","77.40","151.52","33.11","1.00","55.00","-90.00","0.00","1.15","0.00","1.00","72.41","72.41","161","57.00","58.00","34.35","83.34","1.00","289.62","0.00","0.00","0.00","1.09","38.97","51939","0.00","0.00","0.00","0.00","0.93","58977.00","0.85","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7463B49996D411EF937150EBF6EE7050","242753.31","272507.61","77.84"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2879.75","2879.75","0.98","0.00","0.00","0.00","134904.16","114945.97","116251.05","1.83","163.00","163.00","577.00","399.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","205.52","1.00","2024-10-30 11:34:23","60.55","61.71","60.55","246.14","33.19","1.00","10.00","-90.00","0.00","1.14","0.00","1.00","55.59","55.59","162","47.00","48.00","26.72","63.19","1.00","222.35","0.00","0.00","0.00","1.08","35.99","51940","0.00","0.00","0.00","0.00","0.97","29610.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463B6E496D411EF937150EBF6EE7050","116251.05","123073.75","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3874.83","3874.83","0.96","0.00","0.00","0.00","212713.81","176998.29","181443.99","1.83","164.00","164.00","538.00","1469.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.91","1.00","1.10","237.36","1.00","2024-10-30 11:34:23","70.24","72.04","70.24","181.03","33.44","1.00","-85.00","15.00","0.00","1.15","0.00","1.00","64.70","64.70","163","54.00","53.00","32.20","74.18","1.00","258.80","0.00","0.00","0.00","1.09","36.58","51941","0.00","0.00","0.00","0.00","0.95","46427.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463B93296D411EF937150EBF6EE7050","181443.99","195782.01","68.69"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4100.35","4100.35","0.96","0.00","0.00","0.00","272934.74","193855.97","197512.55","1.83","165.00","165.00","536.00","263.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.81","1.00","1.24","248.84","0.99","2024-10-30 11:34:23","72.25","75.45","72.25","198.86","33.86","1.00","0.00","-85.00","0.00","1.13","0.00","1.00","70.31","70.31","164","55.00","58.00","29.08","79.67","1.00","281.22","0.00","0.00","0.00","1.13","44.29","51942","0.00","0.00","0.00","0.00","0.90","44111.00","0.85","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7463BB9396D411EF937150EBF6EE7050","197512.55","224908.82","72.35"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3632.04","3632.04","0.93","0.00","0.00","0.00","210529.64","158821.45","164660.87","1.83","166.00","166.00","607.00","1282.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.86","1.00","1.16","232.65","1.00","2024-10-30 11:34:23","68.00","70.31","68.00","170.72","34.11","1.00","70.00","0.00","0.00","1.15","0.00","1.00","64.48","64.48","165","53.00","52.00","34.42","74.18","1.00","257.91","0.00","0.00","0.00","1.11","42.44","51943","0.00","0.00","0.00","0.00","0.93","46840.00","0.86","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463BDF496D411EF937150EBF6EE7050","164660.87","182014.99","68.69"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2188.56","2188.56","0.98","0.00","0.00","0.00","94304.87","76025.19","77019.60","1.83","167.00","167.00","647.00","485.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","181.18","1.00","2024-10-30 11:34:23","52.79","53.88","52.79","240.09","34.69","1.00","-75.00","0.00","0.00","1.13","0.00","1.00","49.33","49.33","166","44.00","43.00","30.21","55.86","1.00","197.34","0.00","0.00","0.00","1.09","37.86","51944","0.00","0.00","0.00","0.00","0.97","26347.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463C0F196D411EF937150EBF6EE7050","77019.60","81897.55","52.20"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3273.99","3273.99","0.90","0.00","0.00","0.00","182350.05","132550.08","140922.65","1.83","168.00","168.00","442.00","1844.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.89","0.87","0.99","1.16","220.98","1.00","2024-10-30 11:34:23","64.56","66.65","64.56","128.34","34.78","1.00","80.00","0.00","0.00","1.21","0.00","1.00","61.46","61.46","167","53.00","48.00","48.43","74.18","1.00","245.85","0.00","0.00","0.00","1.11","44.43","51945","0.00","0.00","0.00","0.00","0.93","60097.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463C47096D411EF937150EBF6EE7050","140922.65","155023.28","61.36"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2912.25","2912.25","0.96","0.00","0.00","0.00","136866.49","115313.62","118224.07","1.83","169.00","169.00","767.00","1282.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.95","1.00","1.06","206.94","1.00","2024-10-30 11:34:23","60.89","61.97","60.89","196.10","35.03","1.00","-80.00","0.00","0.00","1.13","0.00","1.00","55.86","55.86","168","48.00","47.00","32.75","63.19","1.00","223.42","0.00","0.00","0.00","1.08","36.67","51946","0.00","0.00","0.00","0.00","0.97","36647.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463C75796D411EF937150EBF6EE7050","118224.07","124601.96","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3199.67","3199.67","0.94","0.00","0.00","0.00","160785.00","131691.86","136151.16","1.83","170.00","170.00","411.00","303.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.92","1.00","1.08","217.79","1.00","2024-10-30 11:34:23","63.83","65.58","63.83","248.09","35.28","1.00","0.00","-90.00","0.00","1.20","0.00","1.00","58.94","58.94","169","48.00","53.00","25.14","70.52","1.00","235.75","0.00","0.00","0.00","1.08","34.36","51947","0.00","0.00","0.00","0.00","0.96","30573.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463C99E96D411EF937150EBF6EE7050","136151.16","147686.83","61.36"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2835.48","2835.48","0.94","0.00","0.00","0.00","132960.68","109781.72","113580.60","1.83","171.00","171.00","378.00","1042.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.94","1.00","1.06","204.58","1.00","2024-10-30 11:34:23","60.09","61.21","60.09","219.76","35.36","1.00","5.00","-90.00","0.00","1.18","0.00","1.00","55.32","55.32","170","46.00","49.00","31.74","65.02","1.00","221.28","0.00","0.00","0.00","1.08","36.77","51948","0.00","0.00","0.00","0.00","0.97","34692.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463CBF596D411EF937150EBF6EE7050","113580.60","120054.90","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2655.88","2655.88","0.97","0.00","0.00","0.00","158072.45","101889.47","102961.97","1.83","172.00","172.00","376.00","636.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.85","0.79","1.00","1.26","202.28","1.00","2024-10-30 11:34:23","58.15","60.65","58.15","218.82","35.53","1.00","10.00","-90.00","0.00","1.08","0.00","1.00","58.60","58.60","171","46.00","48.00","30.78","63.19","1.00","234.41","0.00","0.00","0.00","1.16","40.33","51949","0.00","0.00","0.00","0.00","0.89","31765.00","0.80","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7463CE5E96D411EF937150EBF6EE7050","102961.97","116791.65","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4356.70","4356.70","0.91","0.00","0.00","0.00","243865.27","205846.46","216321.93","1.83","173.00","173.00","604.00","1776.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.92","1.00","1.09","249.99","1.00","2024-10-30 11:34:23","74.48","75.81","74.48","142.63","35.61","1.00","-80.00","0.00","0.00","1.18","0.00","1.00","67.72","67.72","172","57.00","53.00","39.79","79.67","1.00","270.86","0.00","0.00","0.00","1.08","40.71","51950","0.00","0.00","0.00","0.00","0.96","63744.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463D0B896D411EF937150EBF6EE7050","216321.93","228108.69","70.52"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2389.37","2389.37","0.93","0.00","0.00","0.00","105890.08","84237.90","87859.61","1.83","174.00","174.00","834.00","1497.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.94","1.00","1.06","189.01","1.00","2024-10-30 11:34:23","55.16","56.47","55.16","154.47","36.53","1.00","-80.00","0.00","0.00","1.16","0.00","1.00","51.28","51.28","173","46.00","44.00","41.84","59.53","1.00","205.11","0.00","0.00","0.00","1.09","40.33","51951","0.00","0.00","0.00","0.00","0.97","39376.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463D30696D411EF937150EBF6EE7050","87859.61","94308.74","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2304.83","2304.83","0.92","0.00","0.00","0.00","115873.74","81169.76","83238.11","1.83","175.00","175.00","296.00","596.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.85","0.86","0.98","1.16","192.11","1.00","2024-10-30 11:34:23","54.17","57.54","54.17","229.15","36.61","1.00","15.00","-45.00","0.00","1.23","0.00","1.00","52.84","52.84","174","44.00","48.00","33.25","65.02","1.00","211.36","0.00","0.00","0.00","1.10","39.92","51952","0.00","0.00","0.00","0.00","0.93","30325.00","0.83","2024-10-30 11:34:23","2024-10-30 11:34:23","0.06","7463D56196D411EF937150EBF6EE7050","83238.11","99763.31","52.20"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2564.89","2564.89","0.94","0.00","0.00","0.00","122761.60","95132.29","97716.44","1.83","176.00","176.00","653.00","340.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.91","0.91","0.99","1.10","197.38","1.00","2024-10-30 11:34:23","57.15","58.92","57.15","137.77","36.69","1.00","10.00","-90.00","0.00","1.21","0.00","1.00","53.87","53.87","175","45.00","49.00","47.99","65.02","1.00","215.47","0.00","0.00","0.00","1.09","45.34","51953","0.00","0.00","0.00","0.00","0.95","48041.00","0.88","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463D7B896D411EF937150EBF6EE7050","97716.44","107080.08","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2918.16","2918.16","0.95","0.00","0.00","0.00","158072.45","116146.20","118584.13","1.83","177.00","177.00","809.00","27.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.91","0.86","0.99","1.16","210.60","1.00","2024-10-30 11:34:23","60.95","63.19","60.95","203.56","36.86","1.00","50.00","-80.00","0.00","1.14","0.00","1.00","58.60","58.60","176","48.00","49.00","31.80","66.85","1.00","234.41","0.00","0.00","0.00","1.11","44.16","51954","0.00","0.00","0.00","0.00","0.93","35652.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7463DA1096D411EF937150EBF6EE7050","118584.13","132113.69","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2465.33","2465.33","0.93","0.00","0.00","0.00","121248.63","89319.97","92082.50","1.83","178.00","178.00","391.00","931.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.88","0.89","0.99","1.13","194.78","1.00","2024-10-30 11:34:23","56.03","58.31","56.03","215.76","38.36","1.00","-55.00","15.00","0.00","1.21","0.00","1.00","53.64","53.64","177","46.00","45.00","34.57","65.02","1.00","214.58","0.00","0.00","0.00","1.10","40.03","51955","0.00","0.00","0.00","0.00","0.94","33434.00","0.86","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7463DC6496D411EF937150EBF6EE7050","92082.50","103785.55","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3238.31","3238.31","0.99","0.00","0.00","0.00","155911.84","137962.56","138624.72","1.83","179.00","179.00","337.00","461.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.97","0.95","1.00","1.05","217.15","1.00","2024-10-30 11:34:23","64.21","65.23","64.21","248.34","38.61","1.00","-75.00","0.00","0.00","1.15","0.00","1.00","58.34","58.34","178","49.00","49.00","25.36","66.85","1.00","233.34","0.00","0.00","0.00","1.07","34.51","51956","0.00","0.00","0.00","0.00","0.98","31171.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463DEB696D411EF937150EBF6EE7050","138624.72","145293.81","63.19"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2366.03","2366.03","0.97","0.00","0.00","0.00","105203.25","85406.30","86575.32","1.83","180.00","180.00","711.00","799.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.94","1.00","1.06","188.42","1.00","2024-10-30 11:34:23","54.89","56.12","54.89","227.11","39.44","1.00","60.00","0.00","0.00","1.16","0.00","1.00","51.17","51.17","179","45.00","44.00","31.02","59.53","1.00","204.66","0.00","0.00","0.00","1.09","37.49","51957","0.00","0.00","0.00","0.00","0.97","28944.00","0.89","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463E10F96D411EF937150EBF6EE7050","86575.32","92535.75","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1873.92","1873.92","0.98","0.00","0.00","0.00","77486.53","60384.78","61022.68","1.83","181.00","181.00","527.00","760.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","168.92","1.00","2024-10-30 11:34:23","48.85","50.06","48.85","226.63","42.44","1.00","-35.00","0.00","0.00","1.13","0.00","1.00","46.21","46.21","180","42.00","41.00","34.61","52.20","1.00","184.83","0.00","0.00","0.00","1.09","39.46","51958","0.00","0.00","0.00","0.00","0.97","26410.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463E36596D411EF937150EBF6EE7050","61022.68","65700.45","48.54"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3024.66","3024.66","0.91","0.00","0.00","0.00","162074.40","119234.44","125134.69","1.83","182.00","182.00","215.00","814.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.89","0.87","0.99","1.15","213.56","1.00","2024-10-30 11:34:23","62.06","64.16","62.06","201.75","42.78","1.00","-35.00","45.00","0.00","1.16","0.00","1.00","59.09","59.09","181","49.00","50.00","32.63","68.69","1.00","236.37","0.00","0.00","0.00","1.11","42.68","51959","0.00","0.00","0.00","0.00","0.93","37751.00","0.86","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463E5BA96D411EF937150EBF6EE7050","125134.69","138270.10","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2003.40","2003.40","0.99","0.00","0.00","0.00","83597.07","67068.52","67455.35","1.83","183.00","183.00","439.00","1017.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.95","1.00","1.05","173.74","1.00","2024-10-30 11:34:23","50.51","51.49","50.51","212.89","42.78","1.00","10.00","0.00","0.00","1.10","0.00","1.00","47.39","47.39","182","42.00","42.00","36.80","52.20","1.00","189.57","0.00","0.00","0.00","1.09","39.49","51959","0.00","0.00","0.00","0.00","0.97","29736.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463E81A96D411EF937150EBF6EE7050","67455.35","71470.13","50.37"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2885.66","2885.66","0.95","0.00","0.00","0.00","142028.67","114177.89","116608.86","1.83","184.00","184.00","628.00","1076.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.89","0.91","0.99","1.09","209.42","1.00","2024-10-30 11:34:23","60.61","63.14","60.61","213.16","43.11","1.00","55.00","0.00","0.00","1.21","0.00","1.00","56.55","56.55","183","48.00","46.00","31.74","68.69","1.00","226.20","0.00","0.00","0.00","1.08","36.61","51960","0.00","0.00","0.00","0.00","0.96","35230.00","0.89","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7463EA9F96D411EF937150EBF6EE7050","116608.86","131794.83","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1937.15","1937.15","0.97","0.00","0.00","0.00","87676.51","63402.39","64136.88","1.83","185.00","185.00","410.00","621.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.89","1.00","1.12","173.71","1.00","2024-10-30 11:34:23","49.66","51.44","49.66","219.35","43.36","1.00","-90.00","40.00","0.00","1.12","0.00","1.00","48.15","48.15","184","44.00","42.00","34.49","54.03","1.00","192.60","0.00","0.00","0.00","1.11","41.93","51961","0.00","0.00","0.00","0.00","0.94","27074.00","0.86","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463ECF896D411EF937150EBF6EE7050","64136.88","71258.47","48.54"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1679.50","1679.50","0.81","0.00","0.00","0.00","78843.79","45991.88","51776.78","1.83","186.00","186.00","381.00","110.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.81","0.85","0.97","1.18","164.83","1.00","2024-10-30 11:34:23","46.24","48.84","46.24","224.49","43.44","1.00","-85.00","20.00","0.00","1.16","0.00","1.00","46.48","46.48","185","43.00","39.00","34.65","54.03","1.00","185.90","0.00","0.00","0.00","1.13","41.74","51962","0.00","0.00","0.00","0.00","0.92","24084.00","0.80","2024-10-30 11:34:23","2024-10-30 11:34:23","0.05","7463EF4896D411EF937150EBF6EE7050","51776.78","61009.40","43.04"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1722.25","1722.25","1.00","0.00","0.00","0.00","68118.35","53795.40","53766.18","1.83","187.00","187.00","413.00","745.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.95","1.00","1.05","162.89","1.00","2024-10-30 11:34:23","46.83","47.98","46.83","220.46","43.44","1.00","25.00","0.00","0.00","1.14","0.00","1.00","44.26","44.26","186","40.00","40.00","36.09","50.37","1.00","177.06","0.00","0.00","0.00","1.09","40.18","51962","0.00","0.00","0.00","0.00","0.98","25627.00","0.87","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463F19A96D411EF937150EBF6EE7050","53766.18","57825.33","46.71"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1963.05","1963.05","0.92","0.00","0.00","0.00","80790.17","62466.09","65427.82","1.83","188.00","188.00","391.00","1601.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.95","1.00","1.05","172.98","1.00","2024-10-30 11:34:23","49.99","51.34","49.99","147.43","43.44","1.00","-85.00","0.00","0.00","1.15","0.00","1.00","46.86","46.86","187","43.00","41.00","44.14","54.03","1.00","187.42","0.00","0.00","0.00","1.08","40.07","51962","0.00","0.00","0.00","0.00","0.98","35045.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463F3F096D411EF937150EBF6EE7050","65427.82","70836.41","48.54"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3214.53","3214.53","0.98","0.00","0.00","0.00","161161.95","135914.99","137100.57","1.83","189.00","189.00","398.00","388.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.92","1.00","1.08","217.11","1.00","2024-10-30 11:34:23","63.98","65.23","63.98","248.67","43.53","1.00","10.00","-90.00","0.00","1.13","0.00","1.00","58.98","58.98","188","49.00","50.00","25.70","66.85","1.00","235.93","0.00","0.00","0.00","1.09","35.30","51963","0.00","0.00","0.00","0.00","0.96","31377.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463F63F96D411EF937150EBF6EE7050","137100.57","145293.81","63.19"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2794.20","2794.20","0.87","0.00","0.00","0.00","137684.85","103128.51","111109.15","1.83","190.00","190.00","397.00","1695.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.87","0.91","0.99","1.10","204.92","1.00","2024-10-30 11:34:23","59.65","61.21","59.65","111.35","43.53","1.00","80.00","0.00","0.00","1.19","0.00","1.00","55.97","55.97","189","50.00","45.00","48.95","66.85","1.00","223.87","0.00","0.00","0.00","1.09","47.79","51963","0.00","0.00","0.00","0.00","0.95","52822.00","0.87","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463F8A196D411EF937150EBF6EE7050","111109.15","120054.90","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3360.33","3360.33","0.98","0.00","0.00","0.00","174319.69","144680.59","146533.61","1.83","191.00","191.00","386.00","1251.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.91","1.00","1.10","222.49","1.00","2024-10-30 11:34:23","65.41","66.96","65.41","201.74","43.61","1.00","-65.00","0.00","0.00","1.16","0.00","1.00","60.55","60.55","190","51.00","50.00","31.18","70.52","1.00","242.18","0.00","0.00","0.00","1.09","36.92","51964","0.00","0.00","0.00","0.00","0.96","39594.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7463FAED96D411EF937150EBF6EE7050","146533.61","157163.14","65.02"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2900.43","2900.43","0.96","0.00","0.00","0.00","149548.32","116376.24","117505.17","1.83","192.00","192.00","480.00","1564.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.90","0.89","0.99","1.13","210.89","1.00","2024-10-30 11:34:23","60.77","63.19","60.77","159.90","44.53","1.00","-45.00","15.00","0.00","1.16","0.00","1.00","57.53","57.53","191","48.00","49.00","38.40","66.85","1.00","230.12","0.00","0.00","0.00","1.09","38.91","51965","0.00","0.00","0.00","0.00","0.94","42816.00","0.88","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7463FD3E96D411EF937150EBF6EE7050","117505.17","132113.69","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1899.77","1899.77","0.93","0.00","0.00","0.00","80790.17","59825.12","62289.53","1.83","193.00","193.00","646.00","1521.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.91","0.93","0.99","1.08","171.18","1.00","2024-10-30 11:34:23","49.18","50.67","49.18","144.59","45.94","1.00","-75.00","15.00","0.00","1.15","0.00","1.00","46.86","46.86","192","43.00","41.00","45.90","54.03","1.00","187.42","0.00","0.00","0.00","1.09","42.20","51966","0.00","0.00","0.00","0.00","0.96","35436.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7463FF9296D411EF937150EBF6EE7050","62289.53","68133.55","46.71"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2582.49","2582.49","0.93","0.00","0.00","0.00","116910.50","94512.80","98723.66","1.83","194.00","194.00","555.00","1657.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.94","1.00","1.06","195.74","1.00","2024-10-30 11:34:23","57.34","58.66","57.34","145.80","46.86","1.00","-75.00","0.00","0.00","1.19","0.00","1.00","53.00","53.00","193","47.00","44.00","42.63","63.19","1.00","211.99","0.00","0.00","0.00","1.08","40.28","51967","0.00","0.00","0.00","0.00","0.97","42932.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746401EB96D411EF937150EBF6EE7050","98723.66","105699.02","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1668.12","1668.12","0.93","0.00","0.00","0.00","70101.01","49698.82","51251.14","1.83","195.00","195.00","528.00","1320.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.87","0.91","0.99","1.10","162.70","1.00","2024-10-30 11:34:23","46.09","48.08","46.09","167.24","47.53","1.00","40.00","0.00","0.00","1.17","0.00","1.00","44.69","44.69","194","40.00","38.00","43.38","52.20","1.00","178.76","0.00","0.00","0.00","1.10","40.79","51968","0.00","0.00","0.00","0.00","0.95","29975.00","0.85","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7464044596D411EF937150EBF6EE7050","51251.14","58194.03","43.04"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3045.39","3045.39","0.97","0.00","0.00","0.00","146609.56","124267.49","126423.60","1.83","196.00","196.00","314.00","1130.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","210.94","1.00","2024-10-30 11:34:23","62.27","63.19","62.27","213.50","48.28","1.00","-80.00","0.00","0.00","1.14","0.00","1.00","57.15","57.15","195","49.00","48.00","31.30","65.02","1.00","228.60","0.00","0.00","0.00","1.08","36.82","51969","0.00","0.00","0.00","0.00","0.97","36429.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.01","7464069896D411EF937150EBF6EE7050","126423.60","132113.69","61.36"
